item_id,name,kind,source_file,line,symbol,quantity,enemy_id,drop_rate,limitation
622,結纍葡萄,chest_reference,Scene.lua,10873,Scene.TALK270,,,,"literal reference only; conditions, repeatability and total supply unresolved"
636,魔法葉,chest_reference,Scene.lua,10877,Scene.TALK271,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,10881,Scene.TALK272,,,,"literal reference only; conditions, repeatability and total supply unresolved"
622,結纍葡萄,chest_reference,Scene.lua,10885,Scene.TALK273,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,chest_reference,Scene.lua,10893,Scene.TALK275,,,,"literal reference only; conditions, repeatability and total supply unresolved"
766,紅寶石戒指,add_item,Scene.lua,11002,Scene.TALK277,8,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,11132,Scene.TALK279,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,11136,Scene.TALK281,,,,"literal reference only; conditions, repeatability and total supply unresolved"
622,結纍葡萄,chest_reference,Scene.lua,11152,Scene.TALK285,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,chest_reference,Scene.lua,11163,Scene.TALK287,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,11167,Scene.TALK288,,,,"literal reference only; conditions, repeatability and total supply unresolved"
907,鋼靴,chest_reference,Scene.lua,11171,Scene.TALK289,,,,"literal reference only; conditions, repeatability and total supply unresolved"
876,聖皇手套,chest_reference,Scene.lua,11175,Scene.TALK290,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,11179,Scene.TALK291,,,,"literal reference only; conditions, repeatability and total supply unresolved"
987,銀項鍊,chest_reference,Scene.lua,11183,Scene.TALK292,,,,"literal reference only; conditions, repeatability and total supply unresolved"
931,薩登荊環,chest_reference,Scene.lua,11188,Scene.TALK293,,,,"literal reference only; conditions, repeatability and total supply unresolved"
647,解毒草,chest_reference,Scene.lua,11196,Scene.TALK295,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,chest_reference,Scene.lua,11200,Scene.TALK296,,,,"literal reference only; conditions, repeatability and total supply unresolved"
764,密道鑰匙,remove_item,Scene.lua,11407,Scene.TALK326,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
732,清水,add_item,Scene.lua,12629,Scene.TALK364,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
502,長劍,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
503,羽翼劍,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
504,火燄劍,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
522,十字弓,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1004,貂皮衣,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
852,鎖子甲,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
636,魔法葉,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
890,皮帽,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
907,鋼靴,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
873,鐵鎖手套,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1042,手鐲,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
624,無酵餅,store_listing,Scene.lua,15808,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
502,長劍,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
503,羽翼劍,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
504,火燄劍,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
522,十字弓,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1004,貂皮衣,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
852,鎖子甲,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
636,魔法葉,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
890,皮帽,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
907,鋼靴,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
873,鐵鎖手套,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1042,手鐲,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
624,無酵餅,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
697,祠符,store_listing,Scene.lua,15811,Scene.TALK459,,,,"literal reference only; conditions, repeatability and total supply unresolved"
769,靈界指標,add_item,Scene.lua,15838,Scene.TALK459,5,,,"literal reference only; conditions, repeatability and total supply unresolved"
764,密道鑰匙,add_item,Scene.lua,16085,Scene.TALK460,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
768,空白符紙,add_item,Scene.lua,16866,Scene.TALK475,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
789,鑰匙,remove_item,Scene.lua,22186,Scene.TALK554,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
791,波希頓石像,remove_item,Scene.lua,22848,Scene.TALK575,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
853,聖皇之鎧,chest_reference,Scene.lua,27384,Scene.TALK618,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,chest_reference,Scene.lua,27388,Scene.TALK619,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
622,結纍葡萄,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
564,飛斧,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
972,鐵戒指,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
973,銀戒指,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
988,金項鍊,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
999,珍珠耳環,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1043,玉鐲,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1021,銀髮結,store_listing,Scene.lua,28528,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
622,結纍葡萄,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
564,飛斧,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
972,鐵戒指,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
973,銀戒指,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
988,金項鍊,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
999,珍珠耳環,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1043,玉鐲,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1021,銀髮結,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
697,祠符,store_listing,Scene.lua,28532,Scene.TALK652,,,,"literal reference only; conditions, repeatability and total supply unresolved"
503,羽翼劍,store_listing,Scene.lua,28554,Scene.TALK653,,,,"literal reference only; conditions, repeatability and total supply unresolved"
504,火燄劍,store_listing,Scene.lua,28554,Scene.TALK653,,,,"literal reference only; conditions, repeatability and total supply unresolved"
523,獵弓,store_listing,Scene.lua,28554,Scene.TALK653,,,,"literal reference only; conditions, repeatability and total supply unresolved"
528,烏紋弓,store_listing,Scene.lua,28554,Scene.TALK653,,,,"literal reference only; conditions, repeatability and total supply unresolved"
538,弧月刀,store_listing,Scene.lua,28554,Scene.TALK653,,,,"literal reference only; conditions, repeatability and total supply unresolved"
524,雷神弓,store_listing,Scene.lua,28554,Scene.TALK653,,,,"literal reference only; conditions, repeatability and total supply unresolved"
854,鎖鎧,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
856,片葉鎧,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1005,虎皮衣,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1004,貂皮衣,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1006,蛇鱗衣,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
892,輕鋼盔,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
893,羽盔,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
874,鐵手套,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
875,鋼手套,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1044,白金之腕,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1033,鱗靴,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1034,鷹爪靴,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
907,鋼靴,store_listing,Scene.lua,28577,Scene.TALK654,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
629,精華藥水,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
636,魔法葉,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
637,魔晶粉,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
651,溶石藥劑,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
655,定心丸,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
659,明目水,store_listing,Scene.lua,28598,Scene.TALK655,,,,"literal reference only; conditions, repeatability and total supply unresolved"
174,阿高司,add_item,Scene.lua,28640,Scene.TALK658,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
140,妖貓,remove_item,Scene.lua,28641,Scene.TALK658,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
141,牛頭魚,remove_item,Scene.lua,28642,Scene.TALK658,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
622,結纍葡萄,chest_reference,Scene.lua,28658,Scene.TALK660,,,,"literal reference only; conditions, repeatability and total supply unresolved"
929,地炎玉,chest_reference,Scene.lua,28662,Scene.TALK661,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,chest_reference,Scene.lua,28666,Scene.TALK662,,,,"literal reference only; conditions, repeatability and total supply unresolved"
636,魔法葉,chest_reference,Scene.lua,28670,Scene.TALK663,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,chest_reference,Scene.lua,28674,Scene.TALK664,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,chest_reference,Scene.lua,28678,Scene.TALK665,,,,"literal reference only; conditions, repeatability and total supply unresolved"
983,銀笛,chest_reference,Scene.lua,28686,Scene.TALK667,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,28694,Scene.TALK669,,,,"literal reference only; conditions, repeatability and total supply unresolved"
637,魔晶粉,chest_reference,Scene.lua,28698,Scene.TALK670,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,chest_reference,Scene.lua,28702,Scene.TALK671,,,,"literal reference only; conditions, repeatability and total supply unresolved"
769,靈界指標,chest_reference,Scene.lua,28755,Scene.TALK673,,,,"literal reference only; conditions, repeatability and total supply unresolved"
936,水靈珠,chest_reference,Scene.lua,28759,Scene.TALK674,,,,"literal reference only; conditions, repeatability and total supply unresolved"
768,空白符紙,chest_reference,Scene.lua,28763,Scene.TALK675,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,chest_reference,Scene.lua,28767,Scene.TALK676,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,28771,Scene.TALK677,,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,add_item,Scene.lua,28784,Scene.TALK678,10,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,28791,Scene.TALK679,,,,"literal reference only; conditions, repeatability and total supply unresolved"
972,鐵戒指,chest_reference,Scene.lua,28811,Scene.TALK685,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,28815,Scene.TALK686,,,,"literal reference only; conditions, repeatability and total supply unresolved"
622,結纍葡萄,chest_reference,Scene.lua,28819,Scene.TALK687,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1022,安碧特麗之冠,chest_reference,Scene.lua,28823,Scene.TALK688,,,,"literal reference only; conditions, repeatability and total supply unresolved"
651,溶石藥劑,chest_reference,Scene.lua,28827,Scene.TALK689,,,,"literal reference only; conditions, repeatability and total supply unresolved"
623,聖石榴,chest_reference,Scene.lua,28849,Scene.RandomBox3,,,,"literal reference only; conditions, repeatability and total supply unresolved"
528,烏紋弓,chest_reference,Scene.lua,28851,Scene.RandomBox3,,,,"literal reference only; conditions, repeatability and total supply unresolved"
637,魔晶粉,chest_reference,Scene.lua,28878,Scene.TALK693,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,chest_reference,Scene.lua,28882,Scene.TALK694,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,chest_reference,Scene.lua,28886,Scene.TALK695,,,,"literal reference only; conditions, repeatability and total supply unresolved"
672,神奇麵包,add_item,Scene.lua,28933,Scene.TALK699,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
621,藥草,remove_item,Scene.lua,28934,Scene.TALK699,-10,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,28940,Scene.TALK1151,,,,"literal reference only; conditions, repeatability and total supply unresolved"
674,妖精麥粉,add_item,Scene.lua,28964,Scene.TALK1153,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,chest_reference,Scene.lua,28974,Scene.TALK1154,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,28991,Scene.TALK1159,,,,"literal reference only; conditions, repeatability and total supply unresolved"
768,空白符紙,chest_reference,Scene.lua,28995,Scene.TALK1160,,,,"literal reference only; conditions, repeatability and total supply unresolved"
636,魔法葉,chest_reference,Scene.lua,28999,Scene.TALK1161,,,,"literal reference only; conditions, repeatability and total supply unresolved"
722,山蛇莓,chest_reference,Scene.lua,29003,Scene.TALK1162,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,chest_reference,Scene.lua,29007,Scene.TALK1163,,,,"literal reference only; conditions, repeatability and total supply unresolved"
629,精華藥水,chest_reference,Scene.lua,29011,Scene.TALK1164,,,,"literal reference only; conditions, repeatability and total supply unresolved"
655,定心丸,chest_reference,Scene.lua,29015,Scene.TALK1165,,,,"literal reference only; conditions, repeatability and total supply unresolved"
565,飛去來器,chest_reference,Scene.lua,29019,Scene.TALK1166,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,29023,Scene.TALK1167,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1023,翠玉金釵,chest_reference,Scene.lua,29027,Scene.TALK1168,,,,"literal reference only; conditions, repeatability and total supply unresolved"
937,神偷面具,chest_reference,Scene.lua,29031,Scene.TALK1169,,,,"literal reference only; conditions, repeatability and total supply unresolved"
894,鷹矢盔,chest_reference,Scene.lua,29035,Scene.TALK1170,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,29039,Scene.TALK1171,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,chest_reference,Scene.lua,29051,Scene.TALK1174,,,,"literal reference only; conditions, repeatability and total supply unresolved"
681,不老之泉水,chest_reference,Scene.lua,29055,Scene.TALK1175,,,,"literal reference only; conditions, repeatability and total supply unresolved"
688,蜂王露,chest_reference,Scene.lua,29059,Scene.TALK1176,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,29075,Scene.TALK1179,,,,"literal reference only; conditions, repeatability and total supply unresolved"
637,魔晶粉,chest_reference,Scene.lua,29079,Scene.TALK1180,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,chest_reference,Scene.lua,29087,Scene.TALK1182,,,,"literal reference only; conditions, repeatability and total supply unresolved"
728,菟絲魔子,chest_reference,Scene.lua,29091,Scene.TALK1183,,,,"literal reference only; conditions, repeatability and total supply unresolved"
1000,象牙耳環,chest_reference,Scene.lua,29110,Scene.TALK1185,,,,"literal reference only; conditions, repeatability and total supply unresolved"
638,魔力水,chest_reference,Scene.lua,29118,Scene.TALK1187,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,chest_reference,Scene.lua,29130,Scene.TALK1189,,,,"literal reference only; conditions, repeatability and total supply unresolved"
566,流雲針,chest_reference,Scene.lua,29135,Scene.TALK1190,,,,"literal reference only; conditions, repeatability and total supply unresolved"
533,絕情貓袖箭,add_item,Scene.lua,29167,Scene.TALK1193,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
579,月牙劍,store_listing,Scene.lua,33942,Scene.TALK729,,,,"literal reference only; conditions, repeatability and total supply unresolved"
579,月牙劍,store_listing,Scene.lua,33970,Scene.TALK729,,,,"literal reference only; conditions, repeatability and total supply unresolved"
578,中國劍,add_item,Scene.lua,34160,Scene.TALK771,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
793,封印之劍,remove_item,Scene.lua,34454,Scene.TALK785,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
912,神駝靴,add_item,Scene.lua,34490,Scene.TALK785,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
826,薰衣草,add_item,Scene.lua,34792,Scene.TALK794,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
722,山蛇莓,add_item,Scene.lua,34793,Scene.TALK794,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
681,不老之泉水,remove_item,Scene.lua,35005,Scene.TALK800,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
672,神奇麵包,remove_item,Scene.lua,35009,Scene.TALK800,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
896,聖皇盔,remove_item,Scene.lua,35013,Scene.TALK800,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
645,輪迴盤,remove_item,Scene.lua,35017,Scene.TALK800,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
629,精華藥水,remove_item,Scene.lua,35021,Scene.TALK800,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
681,不老之泉水,add_item,Scene.lua,35117,Scene.TALK799,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
672,神奇麵包,add_item,Scene.lua,35148,Scene.TALK1051,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
896,聖皇盔,add_item,Scene.lua,35179,Scene.TALK1052,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
645,輪迴盤,add_item,Scene.lua,35212,Scene.TALK1053,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
629,精華藥水,add_item,Scene.lua,35243,Scene.TALK1054,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
912,神駝靴,add_item,Scene.lua,35396,Scene.TALK1065,1,,,"literal reference only; conditions, repeatability and total supply unresolved"
402,駱駝,add_item,Scene.lua,37572,Scene.TALK816,2,,,"literal reference only; conditions, repeatability and total supply unresolved"
402,駱駝,remove_item,Scene.lua,44911,Scene.TALK994,-2,,,"literal reference only; conditions, repeatability and total supply unresolved"
799,暗黑修羅砧,remove_item,Scene.lua,45138,Scene.TALK97,-1,,,"literal reference only; conditions, repeatability and total supply unresolved"
794,紅酒,store_listing,Scene.lua,45804,Scene.TALK783,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
629,精華藥水,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
626,十果粉,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
637,魔晶粉,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
638,魔力水,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
644,還魄丹,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
698,諸方神石,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
984,角笛,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
988,金項鍊,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
998,珊瑚耳環,store_listing,Scene.lua,45813,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
625,回復劑,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
627,魔貝粉,store_listing,Scene.lua,45816,Scene.TALK784,,,,"literal reference only; conditions, repeatability and total supply unresolved"
